state,city,slug,zips,max_cpl,population,mentor_score,status
MA,Framingham,ma/framingham,01702|01701,18.0,,,candidate
MA,Acton,ma/acton,01718|01720,18.0,,,candidate
MA,Boxborough,ma/boxborough,01719,18.0,,,candidate
MA,Ashland,ma/ashland,01721,18.0,,,candidate
MA,Bedford,ma/bedford,01730,18.0,,,candidate
MA,Hanscom Afb,ma/hanscom-afb,01731,18.0,,,candidate
MA,Carlisle,ma/carlisle,01741,18.0,,,candidate
MA,Concord,ma/concord,01742,18.0,,,candidate
MA,Fayville,ma/fayville,01745,18.0,,,candidate
MA,Holliston,ma/holliston,01746,18.0,,,candidate
MA,Hopkinton,ma/hopkinton,01748,18.0,,,candidate
MA,Hudson,ma/hudson,01749,18.0,,,candidate
MA,Marlborough,ma/marlborough,01752,18.0,,,candidate
MA,Maynard,ma/maynard,01754,18.0,,,candidate
MA,Natick,ma/natick,01760,18.0,,,candidate
MA,Sherborn,ma/sherborn,01770,18.0,,,candidate
MA,Southborough,ma/southborough,01772,18.0,,,candidate
MA,Lincoln,ma/lincoln,01773,18.0,,,candidate
MA,Stow,ma/stow,01775,18.0,,,candidate
MA,Sudbury,ma/sudbury,01776,18.0,,,candidate
MA,Wayland,ma/wayland,01778,18.0,,,candidate
MA,Woburn,ma/woburn,01801,18.0,,,candidate
MA,Burlington,ma/burlington,01803,18.0,,,candidate
,,/,55323|75187|20140|75315|64195|19339|31169|78713|20118|30061|30133|41072|27117|30023|66036|30036|64184|30348|76130|19371|75260|76004|75284|36191|30029|36119|75357|78627|37202|75029|76122|35468|75370|78774|19424|19430|75222|75372|75301|19478|75336|46253|64190|66051|37088|27152|37224|66285|75397|78680|27198|18979|30146|75392|30172|27495|30301|76136|64144|64187|35402|76003|75313|19408|20224|46082|30026|19482|75099|75368|75242|76204|19493|18956|30081|60038|36125|46249|76166|27261|30264|46129|27375|30356|60567|75263|39901|27150|75355|20374|20534|27429|37070|66110|01805|30151|27116|20433|75221|27102|36118|75326|76096|75376|78764|19404|37227|27498|75391|78799|37044|78708|18971|19048|45201|31136|75367|78711|30366|36142|75030|76124|27111|78768|78765|21022|19366|37229|19451|37152|60138|75398|60159|27114|80523|64999|30298|78763|28285|19496|19429|27415|66117|75047|30042|46298|36141|18911|46282|27427|75339|78755|27373|78783|35403|76195|18981|75250|75011|78714|19049|37246|37244|75053|18928|19480|27108|78760|30003|76185|66222|19495|64191|76196|37065|37041|64141|37133|20529|30010|64199|78716|18039|75046|30361|45270|45250|75015|28246|27155|27285|27115|30037|66283|80639|75285|64168|76007|37250|46209|31145|64051|46251|02222|64002|30385|27359|24113|02153|30031|78766|19423|19357|37089|75312|46247|19486|37131|18922|75379|60082|75106|37121|30396|18924|66119|30398|20549|75097|18910|18968|27361|27420|66225|27204|19398|19381|76191|45235|75373|75374|30091|20544|75027|30007|18991|36123|19470|27404|97258|64170|30375|20401|75014|60196|75393|30333|80225|75123|75283|19360|60037|27438|30302|30065|78667|27402|30503|27157|20405|76101|20392|76206|30237|21765|35407|30321|30358|75356|36103|66250|36177|78720|20303|33337|30364|27010|46285|19331|30374|60204|30378|31106|35486|78630|20543|30270|19397|36121|60701|66276|27293|76193|19354|46244|75085|30099|37241|75086|55392|27199|30320|60199|46061|60186|27323|66063|75138|78651|18943|37222|35478|18918|75389|30086|75265|78767|78691|37230|75378|19407|19376|66286|24114|75380|78718|27499|31131|20548|37071|30362|78761|78710|36045|30343|75277|30098|30380|30368|76192|30515|78772|30370|18949|30369|75320|19347|19395|30394|46230|60566|19481|30353|30069|37011|75395|30074|75382|20060|30502|30384|18953|76181|27417|66282|46242|30703|78773|35449|36023|75359|76163|02217|20580|31156|55487|36132|76161|18958|45061|66201|64179|30142|75016|36068|76019|46283|19351|19421|19455|75185|75121|24543|30325|76197|75266|47202|31119|30357|46277|27413|46213|73344|78715|37243|31150|30287|36140|30085|31192|64148|78682|19484|46207|64121|27419|64171|31126|75049|75360|27264|37236|18084|31107|76150|30377|30063|18963|30392|55361|27094|31193|30049|31141|64196|76162|46085|76099|30160|64162|20210|27435|27099|30304|19441|27289|75371|20810|76202|66113|75026|78778|60019|75262|30359|27113|24115|36120|64180|75264|19432|80946|37024|20590|19443|20306|37240|75303|22185|19058|28281|75083|47407|18931|20372|27294|64197|27098|18934|76095|30371|27497|76113|78762|27031|27130|30006|75275|19399|30077|20376|37242|78683|75485|18916|36124|46255|64198|64069|76198|30164|76199|19353|31146|76121|30169|64188|85287|30154|75354|27049|75394|20192|20217|20502|75017|76147|80262|37234|30355|60666|18957|47402|37116|46262|27120|37235|12089|37068|19494|36131|37136|80309|75342|19346|19450|75381|30162|20500|31139|27416|30123|30271|36102|75358|64013|27425|60049|19409|76094|36135|27230|47463|73301|30015|78779|75045|33394|75267|78673|30048|19318|60017|47426|78709|27216|30095|78646|36702|37077|30388|30156,86.0,,,approved
MA,Andover,ma/andover,01810,18.0,,,candidate
MA,Billerica,ma/billerica,01821,18.0,,,candidate
MA,Georgetown,ma/georgetown,01833,18.0,,,candidate
MA,Groveland,ma/groveland,01834,18.0,,,candidate
MA,Lawrence,ma/lawrence,01843,18.0,,,candidate
MA,North Andover,ma/north-andover,01845,18.0,,,candidate
MA,North Reading,ma/north-reading,01864,18.0,,,candidate
MA,Reading,ma/reading,01867,18.0,,,candidate
MA,Tewksbury,ma/tewksbury,01876,18.0,,,candidate
MA,Wakefield,ma/wakefield,01880,18.0,,,candidate
MA,Wilmington,ma/wilmington,01887,18.0,,,candidate
MA,Winchester,ma/winchester,01890,18.0,,,candidate
MA,Lynn,ma/lynn,01901|01902|01905|01904,18.0,,,candidate
MA,Saugus,ma/saugus,01906,18.0,,,candidate
MA,Swampscott,ma/swampscott,01907,18.0,,,candidate
MA,Nahant,ma/nahant,01908,18.0,,,candidate
MA,Beverly,ma/beverly,01915,18.0,,,candidate
MA,Boxford,ma/boxford,01921,18.0,,,candidate
MA,Danvers,ma/danvers,01923,18.0,,,candidate
MA,Hathorne,ma/hathorne,01937,18.0,,,candidate
MA,Lynnfield,ma/lynnfield,01940,18.0,,,candidate
MA,Marblehead,ma/marblehead,01945,18.0,,,candidate
MA,Middleton,ma/middleton,01949,18.0,,,candidate
MA,Peabody,ma/peabody,01960,18.0,,,candidate
MA,Prides Crossing,ma/prides-crossing,01965,18.0,,,candidate
MA,Salem,ma/salem,01970,18.0,,,candidate
MA,South Hamilton,ma/south-hamilton,01982,18.0,,,candidate
MA,Topsfield,ma/topsfield,01983,18.0,,,candidate
MA,Wenham,ma/wenham,01984,18.0,,,candidate
MA,Canton,ma/canton,02021,18.0,,,candidate
MA,Dedham,ma/dedham,02026,18.0,,,candidate
MA,Dover,ma/dover,02030,18.0,,,candidate
MA,East Walpole,ma/east-walpole,02032,18.0,,,candidate
MA,Medfield,ma/medfield,02052,18.0,,,candidate
MA,Millis,ma/millis,02054,18.0,,,candidate
MA,Norfolk,ma/norfolk,02056,18.0,,,candidate
MA,Norwood,ma/norwood,02062,18.0,,,candidate
MA,Sharon,ma/sharon,02067,18.0,,,candidate
MA,Stoughton,ma/stoughton,02072,18.0,,,candidate
MA,Walpole,ma/walpole,02081,18.0,,,candidate
MA,Westwood,ma/westwood,02090,18.0,,,candidate
MA,Boston,ma/boston,02116|02199|02111|02215|02163|02210|02203|02118|02108|02133|02114|02110|02113|02109|02115,18.0,,,candidate
MA,Roxbury,ma/roxbury,02119,18.0,,,candidate
MA,Roxbury Crossing,ma/roxbury-crossing,02120,18.0,,,candidate
MA,Dorchester,ma/dorchester,02125|02121|02122,18.0,,,candidate
MA,Dorchester Center,ma/dorchester-center,02124,18.0,,,candidate
MA,Mattapan,ma/mattapan,02126,18.0,,,candidate
MA,South Boston,ma/south-boston,02127,18.0,,,candidate
MA,East Boston,ma/east-boston,02128,18.0,,,candidate
MA,Charlestown,ma/charlestown,02129,18.0,,,candidate
MA,Jamaica Plain,ma/jamaica-plain,02130,18.0,,,candidate
MA,Roslindale,ma/roslindale,02131,18.0,,,candidate
MA,West Roxbury,ma/west-roxbury,02132,18.0,,,candidate
MA,Allston,ma/allston,02134,18.0,,,candidate
MA,Brighton,ma/brighton,02135,18.0,,,candidate
MA,Hyde Park,ma/hyde-park,02136,18.0,,,candidate
MA,Cambridge,ma/cambridge,02142|02139|02140|02141|02138,18.0,,,candidate
MA,Somerville,ma/somerville,02144|02143|02145,18.0,,,candidate
MA,Malden,ma/malden,02148,18.0,,,candidate
MA,Everett,ma/everett,02149,18.0,,,candidate
MA,Chelsea,ma/chelsea,02150,18.0,,,candidate
MA,Revere,ma/revere,02151,18.0,,,candidate
MA,Winthrop,ma/winthrop,02152,18.0,,,candidate
MA,Medford,ma/medford,02155,18.0,,,candidate
MA,Quincy,ma/quincy,02171|02169|02170,18.0,,,candidate
MA,Melrose,ma/melrose,02176,18.0,,,candidate
MA,Stoneham,ma/stoneham,02180,18.0,,,candidate
MA,Braintree,ma/braintree,02184,18.0,,,candidate
MA,Milton,ma/milton,02186,18.0,,,candidate
MA,Lexington,ma/lexington,02421|02420,18.0,,,candidate
MA,Brookline,ma/brookline,02445|02446,18.0,,,candidate
MA,Waltham,ma/waltham,02451|02453|02452,18.0,,,candidate
MA,Babson Park,ma/babson-park,02457,18.0,,,candidate
MA,Newton,ma/newton,02458,18.0,,,candidate
MA,Newton Center,ma/newton-center,02459,18.0,,,candidate
MA,Newtonville,ma/newtonville,02460,18.0,,,candidate
MA,Newton Highlands,ma/newton-highlands,02461,18.0,,,candidate
MA,Newton Lower Falls,ma/newton-lower-falls,02462,18.0,,,candidate
MA,Newton Upper Falls,ma/newton-upper-falls,02464,18.0,,,candidate
MA,West Newton,ma/west-newton,02465,18.0,,,candidate
MA,Auburndale,ma/auburndale,02466,18.0,,,candidate
MA,Chestnut Hill,ma/chestnut-hill,02467,18.0,,,candidate
MA,Waban,ma/waban,02468,18.0,,,candidate
MA,Watertown,ma/watertown,02472,18.0,,,candidate
MA,Arlington,ma/arlington,02474|02476,18.0,,,candidate
MA,Belmont,ma/belmont,02478,18.0,,,candidate
MA,Wellesley Hills,ma/wellesley-hills,02481,18.0,,,candidate
MA,Wellesley,ma/wellesley,02482,18.0,,,candidate
MA,Needham,ma/needham,02492,18.0,,,candidate
MA,Weston,ma/weston,02493,18.0,,,candidate
MA,Needham Heights,ma/needham-heights,02494,18.0,,,candidate
NJ,Cherry Hill,nj/cherry-hill,08002|08034|08003,38.5,15173,25.08,approved
NJ,Barrington,nj/barrington,08007,38.5,,,approved
NJ,Berlin,nj/berlin,08009,38.5,,,approved
NJ,Beverly,nj/beverly,08010,38.5,2514,26.63,approved
NJ,Blackwood,nj/blackwood,08012,38.5,4443,21.2,approved
NJ,Burlington,nj/burlington,08016,38.5,,,approved
NJ,Clarksboro,nj/clarksboro,08020,38.5,1155,26.69,approved
NJ,Clementon,nj/clementon,08021,38.5,5410,19.6,approved
NJ,Columbus,nj/columbus,08022,38.5,313,26.69,approved
NJ,Gibbsboro,nj/gibbsboro,08026,38.5,2435,26.69,approved
NJ,Gibbstown,nj/gibbstown,08027,38.5,3685,22.85,approved
NJ,Glassboro,nj/glassboro,08028,38.5,,,approved
NJ,Glendora,nj/glendora,08029,38.5,5431,19.57,approved
NJ,Gloucester City,nj/gloucester-city,08030,38.5,,,approved
NJ,Bellmawr,nj/bellmawr,08031,38.5,,,approved
NJ,Haddonfield,nj/haddonfield,08033,38.5,,,approved
NJ,Haddon Heights,nj/haddon-heights,08035,38.5,,,approved
NJ,Hainesport,nj/hainesport,08036,38.5,,,approved
NJ,Jobstown,nj/jobstown,08041,38.5,286,26.69,approved
NJ,Juliustown,nj/juliustown,08042,38.5,313,26.69,approved
NJ,Voorhees,nj/voorhees,08043,38.5,,,approved
NJ,Lawnside,nj/lawnside,08045,38.5,3200,24.18,approved
NJ,Willingboro,nj/willingboro,08046,38.5,,,approved
NJ,Lumberton,nj/lumberton,08048,38.5,,,approved
NJ,Magnolia,nj/magnolia,08049,38.5,4354,21.37,approved
NJ,Mantua,nj/mantua,08051,38.5,,,approved
NJ,Maple Shade,nj/maple-shade,08052,38.5,,,approved
NJ,Marlton,nj/marlton,08053,38.5,,,approved
NJ,Mount Laurel,nj/mount-laurel,08054,38.5,6611,18.09,approved
NJ,Medford,nj/medford,08055,38.5,4297,21.49,approved
NJ,Mickleton,nj/mickleton,08056,38.5,1786,26.69,approved
NJ,Moorestown,nj/moorestown,08057,38.5,,,approved
NJ,Mount Ephraim,nj/mount-ephraim,08059,38.5,4669,20.79,approved
NJ,Mount Holly,nj/mount-holly,08060,38.5,,,approved
NJ,Mount Royal,nj/mount-royal,08061,38.5,1155,26.69,approved
NJ,Mullica Hill,nj/mullica-hill,08062,38.5,4591,20.93,approved
NJ,National Park,nj/national-park,08063,38.5,3044,24.67,approved
NJ,Palmyra,nj/palmyra,08065,38.5,,,approved
NJ,Paulsboro,nj/paulsboro,08066,38.5,6248,18.5,approved
NJ,Pitman,nj/pitman,08071,38.5,,,approved
NJ,Rancocas,nj/rancocas,08073,38.5,,,approved
NJ,Richwood,nj/richwood,08074,38.5,3197,24.19,approved
NJ,Riverside,nj/riverside,08075,38.5,,,approved
NJ,Riverton,nj/riverton,08077,38.5,2770,25.61,approved
NJ,Runnemede,nj/runnemede,08078,38.5,,,approved
NJ,Sewell,nj/sewell,08080,38.5,2982,24.87,approved
NJ,Sicklerville,nj/sicklerville,08081,38.5,,,approved
NJ,Somerdale,nj/somerdale,08083,38.5,5581,19.35,approved
NJ,Stratford,nj/stratford,08084,38.5,,,approved
NJ,Swedesboro,nj/swedesboro,08085,38.5,2733,25.75,approved
NJ,Thorofare,nj/thorofare,08086,38.5,2348,26.69,approved
NJ,Vincentown,nj/vincentown,08088,38.5,531,26.69,approved
NJ,Wenonah,nj/wenonah,08090,38.5,2261,26.69,approved
NJ,West Berlin,nj/west-berlin,08091,38.5,2285,26.69,approved
NJ,Westville,nj/westville,08093,38.5,4310,21.46,approved
NJ,Woodbury,nj/woodbury,08096,38.5,,,approved
NJ,Woodbury Heights,nj/woodbury-heights,08097,38.5,3117,24.43,approved
NJ,Camden,nj/camden,08103|08102|08104|08105,38.5,,,approved
NJ,Audubon,nj/audubon,08106,38.5,,,approved
NJ,Oaklyn,nj/oaklyn,08107,38.5,3947,22.23,approved
NJ,Collingswood,nj/collingswood,08108,38.5,,,approved
NJ,Merchantville,nj/merchantville,08109,38.5,3905,22.33,approved
NJ,Pennsauken,nj/pennsauken,08110,38.5,,,approved
NJ,Allentown,nj/allentown,08501,38.5,1702,26.69,approved
NJ,Bordentown,nj/bordentown,08505,38.5,649,26.69,approved
NJ,Chesterfield,nj/chesterfield,08515,38.5,900,26.69,approved
NJ,Florence,nj/florence,08518,38.5,,,approved
NJ,Hightstown,nj/hightstown,08520,38.5,5920,18.9,approved
NJ,Hopewell,nj/hopewell,08525,38.5,1823,26.69,approved
NJ,Pennington,nj/pennington,08534,38.5,2827,25.41,approved
NJ,Princeton,nj/princeton,08544|08542|08540,38.5,30756,18.9,approved
NJ,Princeton Junction,nj/princeton-junction,08550,38.5,2025,26.69,approved
NJ,Roebling,nj/roebling,08554,38.5,3452,23.45,approved
NJ,Windsor,nj/windsor,08561,38.5,325,26.69,approved
NJ,Trenton,nj/trenton,08619|08610|08690|08620,38.5,,,approved
NJ,Lawrence Township,nj/lawrence-township,08648,38.5,3924,22.28,approved
NJ,Robbinsville,nj/robbinsville,08691,38.5,,,approved
NY,Alcove,ny/alcove,12007,36.5,,,approved
NY,Alplaus,ny/alplaus,12008,36.5,,,approved
NY,Altamont,ny/altamont,12009,36.5,1855,25.3,approved
NY,Amsterdam,ny/amsterdam,12010,36.5,,,approved
NY,Athens,ny/athens,12015,36.5,1354,25.3,approved
NY,Austerlitz,ny/austerlitz,12017,36.5,,,approved
NY,Averill Park,ny/averill-park,12018,36.5,1615,25.3,approved
NY,Ballston Lake,ny/ballston-lake,12019,36.5,5445,18.53,approved
NY,Ballston Spa,ny/ballston-spa,12020,36.5,5027,19.13,approved
NY,Berlin,ny/berlin,12022,36.5,,,approved
NY,Berne,ny/berne,12023,36.5,,,approved
NY,Brainard,ny/brainard,12024,36.5,,,approved
NY,Broadalbin,ny/broadalbin,12025,36.5,,,approved
NY,Burnt Hills,ny/burnt-hills,12027,36.5,,,approved
NY,Buskirk,ny/buskirk,12028,36.5,,,approved
NY,Canaan,ny/canaan,12029,36.5,,,approved
NY,Carlisle,ny/carlisle,12031,36.5,,,approved
NY,Caroga Lake,ny/caroga-lake,12032,36.5,448,25.3,approved
NY,Castleton On Hudson,ny/castleton-on-hudson,12033,36.5,1591,25.3,approved
NY,Central Bridge,ny/central-bridge,12035,36.5,456,25.3,approved
NY,Charlotteville,ny/charlotteville,12036,36.5,,,approved
NY,Chatham,ny/chatham,12037,36.5,,,approved
NY,Cherry Plain,ny/cherry-plain,12040,36.5,,,approved
NY,Clarksville,ny/clarksville,12041,36.5,,,approved
NY,Climax,ny/climax,12042,36.5,,,approved
NY,Cobleskill,ny/cobleskill,12043,36.5,,,approved
NY,Coeymans,ny/coeymans,12045,36.5,,,approved
NY,Coeymans Hollow,ny/coeymans-hollow,12046,36.5,,,approved
NY,Cohoes,ny/cohoes,12047,36.5,,,approved
NY,Coxsackie,ny/coxsackie,12051,36.5,,,approved
NY,Cropseyville,ny/cropseyville,12052,36.5,,,approved
NY,Delanson,ny/delanson,12053,36.5,263,25.3,approved
NY,Delmar,ny/delmar,12054,36.5,,,approved
NY,Duanesburg,ny/duanesburg,12056,36.5,236,25.3,approved
NY,Eagle Bridge,ny/eagle-bridge,12057,36.5,,,approved
NY,Earlton,ny/earlton,12058,36.5,,,approved
NY,East Berne,ny/east-berne,12059,36.5,,,approved
NY,East Chatham,ny/east-chatham,12060,36.5,,,approved
NY,East Greenbush,ny/east-greenbush,12061,36.5,,,approved
NY,East Nassau,ny/east-nassau,12062,36.5,613,25.3,approved
NY,East Schodack,ny/east-schodack,12063,36.5,,,approved
NY,East Worcester,ny/east-worcester,12064,36.5,270,25.3,approved
NY,Clifton Park,ny/clifton-park,12065,36.5,5445,18.53,approved
NY,Esperance,ny/esperance,12066,36.5,,,approved
NY,Feura Bush,ny/feura-bush,12067,36.5,,,approved
NY,Fonda,ny/fonda,12068,36.5,596,25.3,approved
NY,Fort Johnson,ny/fort-johnson,12070,36.5,364,25.3,approved
NY,Fultonham,ny/fultonham,12071,36.5,,,approved
NY,Fultonville,ny/fultonville,12072,36.5,678,25.3,approved
NY,Galway,ny/galway,12074,36.5,,,approved
NY,Ghent,ny/ghent,12075,36.5,,,approved
NY,Gilboa,ny/gilboa,12076,36.5,,,approved
NY,Glenmont,ny/glenmont,12077,36.5,,,approved
NY,Gloversville,ny/gloversville,12078,36.5,,,approved
NY,Greenville,ny/greenville,12083,36.5,,,approved
NY,Guilderland,ny/guilderland,12084,36.5,,,approved
NY,Hagaman,ny/hagaman,12086,36.5,1044,25.3,approved
NY,Hannacroix,ny/hannacroix,12087,36.5,,,approved
NY,Hoosick Falls,ny/hoosick-falls,12090,36.5,3177,22.99,approved
NY,Howes Cave,ny/howes-cave,12092,36.5,456,25.3,approved
NY,Jefferson,ny/jefferson,12093,36.5,177,25.3,approved
NY,Johnsonville,ny/johnsonville,12094,36.5,,,approved
NY,Johnstown,ny/johnstown,12095,36.5,,,approved
NY,Kinderhook,ny/kinderhook,12106,36.5,,,approved
NY,Latham,ny/latham,12110,36.5,,,approved
NY,Malden Bridge,ny/malden-bridge,12115,36.5,,,approved
NY,Maryland,ny/maryland,12116,36.5,101,25.3,approved
NY,Mayfield,ny/mayfield,12117,36.5,,,approved
NY,Mechanicville,ny/mechanicville,12118,36.5,5124,18.99,approved
NY,Medusa,ny/medusa,12120,36.5,,,approved
NY,Melrose,ny/melrose,12121,36.5,,,approved
NY,Middleburgh,ny/middleburgh,12122,36.5,,,approved
NY,Nassau,ny/nassau,12123,36.5,830,25.3,approved
NY,New Baltimore,ny/new-baltimore,12124,36.5,298,25.3,approved
NY,New Lebanon,ny/new-lebanon,12125,36.5,,,approved
NY,Niverville,ny/niverville,12130,36.5,1181,25.3,approved
NY,North Blenheim,ny/north-blenheim,12131,36.5,79,25.3,approved
NY,North Chatham,ny/north-chatham,12132,36.5,,,approved
NY,Northville,ny/northville,12134,36.5,1912,25.3,approved
NY,Old Chatham,ny/old-chatham,12136,36.5,,,approved
NY,Pattersonville,ny/pattersonville,12137,36.5,1085,25.3,approved
NY,Petersburg,ny/petersburg,12138,36.5,,,approved
NY,Poestenkill,ny/poestenkill,12140,36.5,,,approved
NY,Ravena,ny/ravena,12143,36.5,3243,22.8,approved
NY,Rensselaer,ny/rensselaer,12144,36.5,,,approved
NY,Rensselaerville,ny/rensselaerville,12147,36.5,,,approved
NY,Rexford,ny/rexford,12148,36.5,,,approved
NY,Richmondville,ny/richmondville,12149,36.5,,,approved
NY,Rotterdam Junction,ny/rotterdam-junction,12150,36.5,,,approved
NY,Round Lake,ny/round-lake,12151,36.5,915,25.3,approved
NY,Sand Lake,ny/sand-lake,12153,36.5,,,approved
NY,Schaghticoke,ny/schaghticoke,12154,36.5,,,approved
NY,Schenevus,ny/schenevus,12155,36.5,390,25.3,approved
NY,Schodack Landing,ny/schodack-landing,12156,36.5,,,approved
NY,Schoharie,ny/schoharie,12157,36.5,,,approved
NY,Selkirk,ny/selkirk,12158,36.5,,,approved
NY,Slingerlands,ny/slingerlands,12159,36.5,,,approved
NY,Sloansville,ny/sloansville,12160,36.5,,,approved
NY,Spencertown,ny/spencertown,12165,36.5,,,approved
NY,Sprakers,ny/sprakers,12166,36.5,,,approved
NY,Stamford,ny/stamford,12167,36.5,,,approved
NY,Stephentown,ny/stephentown,12168|12169,36.5,,,approved
NY,Stillwater,ny/stillwater,12170,36.5,,,approved
NY,Stuyvesant,ny/stuyvesant,12173,36.5,,,approved
NY,Stuyvesant Falls,ny/stuyvesant-falls,12174,36.5,,,approved
NY,Summit,ny/summit,12175,36.5,,,approved
NY,Surprise,ny/surprise,12176,36.5,,,approved
NY,Tribes Hill,ny/tribes-hill,12177,36.5,959,25.3,approved
NY,Troy,ny/troy,12183|12182|12180,36.5,,,approved
NY,Valatie,ny/valatie,12184,36.5,1796,25.3,approved
NY,Valley Falls,ny/valley-falls,12185,36.5,451,25.3,approved
NY,Voorheesville,ny/voorheesville,12186,36.5,2824,24.1,approved
NY,Warnerville,ny/warnerville,12187,36.5,,,approved
NY,Waterford,ny/waterford,12188,36.5,,,approved
NY,Watervliet,ny/watervliet,12189,36.5,,,approved
NY,West Coxsackie,ny/west-coxsackie,12192,36.5,298,25.3,approved
NY,Westerlo,ny/westerlo,12193,36.5,,,approved
NY,West Fulton,ny/west-fulton,12194,36.5,,,approved
NY,West Lebanon,ny/west-lebanon,12195,36.5,,,approved
NY,West Sand Lake,ny/west-sand-lake,12196,36.5,3479,22.17,approved
NY,Worcester,ny/worcester,12197,36.5,101,25.3,approved
NY,Wynantskill,ny/wynantskill,12198,36.5,3487,22.15,approved
NY,Albany,ny/albany,12203|12226|12207|12209|12210|12204|12222|12205|12206|12208|12202|12211,36.5,,,approved
NY,Schenectady,ny/schenectady,12306|12309|12304|12305|12303|12302|12308|12307,36.5,68847,23.39,approved
NY,Acra,ny/acra,12405,36.5,,,approved
NY,Ashland,ny/ashland,12407,36.5,,,approved
NY,Cairo,ny/cairo,12413,36.5,,,approved
NY,Cornwallville,ny/cornwallville,12418,36.5,,,approved
NY,Durham,ny/durham,12422,36.5,,,approved
NY,East Durham,ny/east-durham,12423,36.5,,,approved
NY,Freehold,ny/freehold,12431,36.5,,,approved
NY,Grand Gorge,ny/grand-gorge,12434,36.5,,,approved
NY,Hensonville,ny/hensonville,12439,36.5,,,approved
NY,Leeds,ny/leeds,12451,36.5,242,25.3,approved
NY,Maplecrest,ny/maplecrest,12454,36.5,,,approved
NY,New Kingston,ny/new-kingston,12459,36.5,,,approved
NY,Oak Hill,ny/oak-hill,12460,36.5,,,approved
NY,Prattsville,ny/prattsville,12468,36.5,,,approved
NY,Preston Hollow,ny/preston-hollow,12469,36.5,400,25.3,approved
NY,Roxbury,ny/roxbury,12474,36.5,,,approved
NY,Windham,ny/windham,12496,36.5,,,approved
NY,Mellenville,ny/mellenville,12544,36.5,,,approved
NY,Glens Falls,ny/glens-falls,12801,36.5,,,approved
NY,South Glens Falls,ny/south-glens-falls,12803,36.5,3737,21.54,approved
NY,Queensbury,ny/queensbury,12804,36.5,,,approved
NY,Adirondack,ny/adirondack,12808,36.5,,,approved
NY,Argyle,ny/argyle,12809,36.5,,,approved
NY,Athol,ny/athol,12810,36.5,,,approved
NY,Bolton Landing,ny/bolton-landing,12814,36.5,216,25.3,approved
NY,Brant Lake,ny/brant-lake,12815,36.5,,,approved
NY,Cambridge,ny/cambridge,12816,36.5,,,approved
NY,Chestertown,ny/chestertown,12817,36.5,499,25.3,approved
NY,Clemons,ny/clemons,12819,36.5,,,approved
NY,Comstock,ny/comstock,12821,36.5,,,approved
NY,Corinth,ny/corinth,12822,36.5,,,approved
NY,Cossayuna,ny/cossayuna,12823,36.5,,,approved
NY,Diamond Point,ny/diamond-point,12824,36.5,,,approved
NY,Fort Ann,ny/fort-ann,12827,36.5,,,approved
NY,Fort Edward,ny/fort-edward,12828,36.5,,,approved
NY,Gansevoort,ny/gansevoort,12831,36.5,,,approved
NY,Greenfield Center,ny/greenfield-center,12833,36.5,,,approved
NY,Greenwich,ny/greenwich,12834,36.5,,,approved
NY,Hadley,ny/hadley,12835,36.5,,,approved
NY,Hague,ny/hague,12836,36.5,,,approved
NY,Hampton,ny/hampton,12837,36.5,,,approved
NY,Hartford,ny/hartford,12838,36.5,,,approved
NY,Hudson Falls,ny/hudson-falls,12839,36.5,,,approved
NY,Huletts Landing,ny/huletts-landing,12841,36.5,,,approved
NY,Johnsburg,ny/johnsburg,12843,36.5,,,approved
NY,Kattskill Bay,ny/kattskill-bay,12844,36.5,,,approved
NY,Lake George,ny/lake-george,12845,36.5,,,approved
NY,Lake Luzerne,ny/lake-luzerne,12846,36.5,,,approved
NY,Middle Granville,ny/middle-granville,12849,36.5,,,approved
NY,Middle Grove,ny/middle-grove,12850,36.5,,,approved
NY,North Creek,ny/north-creek,12853,36.5,414,25.3,approved
NY,North River,ny/north-river,12856,36.5,,,approved
NY,Porter Corners,ny/porter-corners,12859,36.5,,,approved
NY,Pottersville,ny/pottersville,12860,36.5,140,25.3,approved
NY,Putnam Station,ny/putnam-station,12861,36.5,,,approved
NY,Riparius,ny/riparius,12862,36.5,,,approved
NY,Rock City Falls,ny/rock-city-falls,12863,36.5,,,approved
NY,Salem,ny/salem,12865,36.5,,,approved
NY,Saratoga Springs,ny/saratoga-springs,12866,36.5,,,approved
NY,Schuylerville,ny/schuylerville,12871,36.5,1571,25.3,approved
NY,Shushan,ny/shushan,12873,36.5,,,approved
NY,Silver Bay,ny/silver-bay,12874,36.5,,,approved
NY,Stony Creek,ny/stony-creek,12878,36.5,,,approved
NY,Victory Mills,ny/victory-mills,12884,36.5,,,approved
NY,Warrensburg,ny/warrensburg,12885,36.5,,,approved
NY,Wevertown,ny/wevertown,12886,36.5,,,approved
NY,Whitehall,ny/whitehall,12887,36.5,,,approved
NY,Canajoharie,ny/canajoharie,13317,36.5,87,25.3,approved
NY,Cherry Valley,ny/cherry-valley,13320,36.5,,,approved
NY,Cooperstown,ny/cooperstown,13326,36.5,2220,25.3,approved
NY,Fly Creek,ny/fly-creek,13337,36.5,114,25.3,approved
NY,Fort Plain,ny/fort-plain,13339,36.5,2290,25.3,approved
NY,Hartwick,ny/hartwick,13348,36.5,83,25.3,approved
NY,Palatine Bridge,ny/palatine-bridge,13428,36.5,727,25.3,approved
NY,Roseboom,ny/roseboom,13450,36.5,,,approved
